Date.Time,SN_10779056,Tank4,Tank5,Tank6,Tank9,Tank11,Tank12,Tank13,Tank14,Tank15,Tank16
01/05/16 08:30:00 PM,24.122,,24.122,24.122,24.122,24.171,24.146,24.146,24.146,24.146,24.171
01/05/16 08:45:00 PM,24.098,,24.074,24.098,24.074,24.146,24.098,24.122,24.098,24.098,24.122
01/05/16 09:00:00 PM,24.074,,24.05,24.05,24.05,24.122,24.074,24.098,24.074,24.074,24.098
01/05/16 09:15:00 PM,24.05,,24.026,24.026,24.026,24.074,24.05,24.074,24.05,24.05,24.074
01/05/16 09:30:00 PM,24.026,,24.002,24.002,24.002,24.05,24.026,24.05,24.026,24.026,24.05
01/05/16 09:45:00 PM,24.002,,23.978,23.978,23.978,24.026,24.002,24.026,24.002,24.002,24.026
01/05/16 10:00:00 PM,23.954,,23.954,23.954,23.954,24.002,23.978,23.978,23.978,23.978,24.002
01/05/16 10:15:00 PM,23.93,,23.93,23.93,23.93,23.978,23.954,23.954,23.93,23.93,23.978
01/05/16 10:30:00 PM,23.905,,23.881,23.905,23.881,23.954,23.93,23.93,23.93,23.93,23.954
01/05/16 10:45:00 PM,23.881,,23.881,23.881,23.881,23.93,23.905,23.905,23.905,23.881,23.93
01/05/16 11:00:00 PM,23.857,,23.857,23.857,23.857,23.905,23.881,23.881,23.881,23.881,23.905
01/05/16 11:15:00 PM,23.833,,23.833,23.833,23.833,23.881,23.857,23.857,23.857,23.857,23.881
01/05/16 11:30:00 PM,23.833,,23.809,23.809,23.809,23.857,23.833,23.833,23.833,23.833,23.857
01/05/16 11:45:00 PM,23.809,,23.809,23.809,23.809,23.857,23.833,23.833,23.833,23.833,23.857
